Date,Ticker,Open,High,Low,Close,Volume,Adj Close
2012-05-22,NFLX,10.257143020629883,10.342857360839844,9.60714340209961,9.672857284545898,40014800,9.672857284545898
2012-05-23,AAPL,16.736214246800913,17.195523729990526,16.608029822692806,17.128278732299805,584897600,17.128278732299805
2012-05-23,AMZN,10.73550033569336,10.8774995803833,10.559000015258789,10.86400032043457,84876000,10.86400032043457
2012-05-23,GOOG,14.883231485024293,15.079894203380386,14.77117199266273,15.076430320739746,127600492,15.076430320739746
2012-05-23,META,31.17779871843652,32.300874441862106,31.167859760359534,31.803937911987305,73600000,31.803937911987305
2012-05-23,NFLX,9.638570785522461,10.307143211364746,9.59571361541748,10.272856712341309,44100000,10.272856712341309
2012-05-24,AAPL,17.28768779757855,17.306601308191773,16.848192770251107,16.970975875854492,496230000,16.970975875854492
2012-05-24,AMZN,10.848999977111816,10.883000373840332,10.635000228881836,10.76200008392334,62822000,10.76200008392334
2012-05-24,GOOG,15.069008547497448,15.137284068381977,14.814461962615422,14.932953834533691,75935562,14.932953834533691
2012-05-24,META,32.748121208461704,33.00652656052296,31.57535058250828,32.82762908935547,50237200,32.82762908935547
2012-05-24,NFLX,10.217143058776855,10.241429328918457,9.928570747375488,10.03857135772705,20742400,10.03857135772705
2012-05-25,AAPL,16.949059565569122,16.986884980155047,16.765335436188643,16.88001251220703,328507200,16.88001251220703
2012-05-25,AMZN,10.749500274658203,10.798999786376953,10.611000061035156,10.644499778747559,43428000,10.644499778747559
2012-05-25,GOOG,14.867153173940743,14.885211397563339,14.55249300808199,14.632890701293945,143813034,14.632890701293945
2012-05-25,META,32.698424974228445,32.74811786863476,30.91939129867887,31.714488983154297,37149800,31.714488983154297
2012-05-25,NFLX,10.085714340209961,10.501428604125977,9.984286308288574,10.031429290771484,33371100,10.031429290771484
2012-05-29,AAPL,17.138480903789112,17.231542969023405,16.970669058561644,17.179607391357422,380508800,17.179607391357422
2012-05-29,AMZN,10.71500015258789,10.827500343322754,10.614500045776367,10.737500190734863,53878000,10.737500190734863
2012-05-29,GOOG,14.738766734882455,14.820894005692645,14.553484520298428,14.70240306854248,104618672,14.70240306854248
2012-05-29,META,31.287123865151255,31.495838196106117,28.474463145999607,28.663299560546875,78063400,28.663299560546875
2012-05-29,NFLX,10.151429176330566,10.164285659790039,9.742856979370117,9.920000076293945,31997000,9.920000076293945
2012-05-30,AAPL,17.08745057063766,17.411367432764894,17.00819725073974,17.386751174926758,529429600,17.386751174926758
2012-05-30,AMZN,10.607000350952148,10.64900016784668,10.387499809265137,10.46150016784668,81564000,10.46150016784668
2012-05-30,GOOG,14.549525665701985,14.642042687363482,14.43499210294502,14.551257133483887,76553871,14.551257133483887
2012-05-30,META,28.524156039309936,29.36894657814204,27.689302562358073,28.01728057861328,57267900,28.01728057861328
2012-05-30,NFLX,9.782856941223145,9.85714340209961,9.571429252624512,9.619999885559082,32890900,9.619999885559082
2012-05-31,AAPL,17.433872453554624,17.456688252487496,17.155287556500824,17.34351348876953,491674400,17.34351348876953
2012-05-31,AMZN,10.473999977111816,10.689499855041504,10.355500221252441,10.645500183105469,98880000,10.645500183105469
2012-05-31,GOOG,14.563378133270902,14.595041828894171,14.322931441435719,14.368942260742188,119177037,14.368942260742188
2012-05-31,META,28.375074225988154,29.48821285280686,26.66561329816687,29.418642044067383,111639200,29.418642044067383
2012-05-31,NFLX,9.528571128845215,9.681428909301758,8.90999984741211,9.062856674194336,53803400,9.062856674194336
2012-06-01,AAPL,17.086247160059344,17.19101774692339,16.826873863714095,16.84098243713379,520987600,16.84098243713379
2012-06-01,AMZN,10.42199993133545,10.56149959564209,10.364999771118164,10.41100025177002,79030000,10.41100025177002
2012-06-01,GOOG,14.144576279071725,14.165850222731464,14.059479557240255,14.12453842163086,122774470,14.12453842163086
2012-06-01,META,28.712990964516983,28.971398177406417,27.222181433305717,27.550159454345703,41855500,27.550159454345703
2012-06-01,NFLX,8.70714282989502,9.104286193847656,8.671428680419922,8.992856979370117,35578200,8.992856979370117
2012-06-04,AAPL,16.85629489247717,17.036414896343036,16.466034082477567,16.94005012512207,556995600,16.94005012512207
2012-06-04,AMZN,10.369999885559082,10.767499923706055,10.318499565124512,10.728500366210938,85992000,10.728500366210938
2012-06-04,GOOG,14.10573648682445,14.359790546094118,14.100542083536695,14.312788963317871,97672734,14.312788963317871
2012-06-04,META,27.033348686242654,27.480590437359506,26.27800491371672,26.735185623168945,35230300,26.735185623168945
2012-06-04,NFLX,9.035714149475098,9.319999694824219,8.90999984741211,9.285714149475098,35291200,9.285714149475098
2012-06-05,AAPL,16.84938840885771,17.005493362128135,16.761129661861396,16.89621925354004,388214400,16.89621925354004
2012-06-05,AMZN,10.692500114440918,10.843000411987305,10.557999610900879,10.660499572753906,70878000,10.660499572753906
2012-06-05,GOOG,14.235114453226622,14.301410350243321,14.012973186457012,14.110438346862793,93946821,14.110438346862793
2012-06-05,META,26.53641286824006,27.589917836951688,25.592232652878558,25.711498260498047,42473400,25.711498260498047
2012-06-05,NFLX,9.287142753601074,9.475713729858398,9.178570747375488,9.261428833007812,24048500,9.261428833007812
2012-06-06,AAPL,17.044525355205778,17.22704707081433,16.976379318735653,17.15530014038086,401455600,17.15530014038086
2012-06-06,AMZN,10.731499671936035,10.920000076293945,10.72599983215332,10.881999969482422,54202000,10.881999969482422
2012-06-06,GOOG,14.260592465853408,14.3963999644469,14.189596606978842,14.361767768859863,84146223,14.361767768859863
2012-06-06,META,25.91026898928395,27.00352967612063,25.363639593696767,26.645734786987305,61489200,26.645734786987305
2012-06-06,NFLX,9.380000114440918,9.767143249511719,9.307143211364746,9.411429405212402,30676800,9.411429405212402
2012-06-07,AAPL,17.33031539250194,17.331214814282767,17.126478520462744,17.163103103637695,379766800,17.163103103637695
2012-06-07,AMZN,10.982500076293945,11.07450008392334,10.905500411987305,10.9399995803833,70078000,10.9399995803833
2012-06-07,GOOG,14.535672908052684,14.542846943566134,14.279641109333514,14.30388355255127,70603652,14.30388355255127
2012-06-07,META,26.8345728441541,27.18242879719229,25.98978035696491,26.148799896240234,26159500,26.148799896240234
2012-06-07,NFLX,9.514286041259766,9.557143211364746,9.20142936706543,9.234286308288574,21045500,9.234286308288574
2012-06-08,AAPL,17.159491666277802,17.42907276321773,17.081439211441122,17.421266555786133,347516400,17.421266555786133
2012-06-08,AMZN,10.930500030517578,10.970999717712402,10.833000183105469,10.923999786376953,57540000,10.923999786376953
2012-06-08,GOOG,14.245009916688765,14.372407308370091,14.213592488549898,14.358800888061523,56627461,14.358800888061523
2012-06-08,META,26.387328647525568,27.5899160205019,26.2780039013731,26.9339599609375,38034000,26.9339599609375
2012-06-08,NFLX,9.195713996887207,9.445713996887207,9.104286193847656,9.377142906188965,22017100,9.377142906188965
2012-06-11,AAPL,17.643423072163934,17.666838497877425,17.130379150589523,17.146591186523438,591264800,17.146591186523438
2012-06-11,AMZN,10.874500274658203,11.043499946594238,10.760000228881836,10.824999809265137,74982000,10.824999809265137
2012-06-11,GOOG,14.451811153673482,14.479270260268096,14.018412869005033,14.063187599182129,106842978,14.063187599182129
2012-06-11,META,27.013467605341216,27.898013941290422,26.675550644170503,26.84450912475586,28219600,26.84450912475586
2012-06-11,NFLX,9.484286308288574,9.512857437133789,8.997142791748047,9.0,22941100,9.0
2012-06-12,AAPL,17.245355669493563,17.3101973928744,17.012399064498858,17.296388626098633,435380400,17.296388626098633
2012-06-12,AMZN,10.882499694824219,10.899999618530273,10.72599983215332,10.821000099182129,56666000,10.821000099182129
2012-06-12,GOOG,14.094605488449236,14.10771652644808,13.817794175854653,13.979082107543945,129451404,13.979082107543945
2012-06-12,META,27.311634105948077,27.599858233575855,26.794819605440587,27.23212432861328,15816800,27.23212432861328
2012-06-12,NFLX,9.037142753601074,9.194286346435547,8.907142639160156,9.002857208251953,20797700,9.002857208251953
2012-06-13,AAPL,17.247157076317865,17.36603624788084,17.122873358674177,17.17630958557129,293580000,17.17630958557129
2012-06-13,AMZN,10.776000022888184,10.869000434875488,10.675999641418457,10.736499786376953,46504000,10.736499786376953
2012-06-13,GOOG,13.89546887649752,14.026082920456362,13.820267482649484,13.879884719848633,78460993,13.879884719848633
2012-06-13,META,27.490532378397692,27.927837114288895,26.933963920866958,27.102922439575195,17102800,27.102922439575195
2012-06-13,NFLX,8.942856788635254,9.205714225769043,8.875714302062988,8.975713729858398,17924900,8.975713729858398
2012-06-14,AAPL,17.148684965340607,17.21653115576849,17.029206217543994,17.157390594482422,345573200,17.157390594482422
2012-06-14,AMZN,10.762999534606934,10.824999809265137,10.628000259399414,10.72249984741211,61218000,10.72249984741211
2012-06-14,GOOG,13.885079966915121,13.978339589643578,13.766835301393916,13.829421043395996,94147570,13.829421043395996
2012-06-14,META,27.480590542265865,28.146485587977967,27.212244353173865,28.116670608520508,16855000,28.116670608520508
2012-06-14,NFLX,8.970000267028809,9.021429061889648,8.717143058776855,8.95142936706543,26137300,8.95142936706543
2012-06-15,AAPL,17.141481933991418,17.250154811994484,17.09795218006106,17.235445022583008,335255200,17.235445022583008
2012-06-15,AMZN,10.76449966430664,10.966500282287598,10.722999572753906,10.917499542236328,75704000,10.917499542236328
2012-06-15,GOOG,13.861333079307617,13.964735240234134,13.780936329215722,13.964487075805664,120497969,13.964487075805664
2012-06-15,META,28.335318553540493,29.915576724780884,28.17629903026644,29.826128005981445,43563800,29.826128005981445
2012-06-15,NFLX,9.03857135772705,9.418571472167969,8.96142864227295,9.398571014404297,33022500,9.398571014404297
2012-06-18,AAPL,17.1402915056567,17.64853062242279,17.122578825890283,17.585187911987305,440412000,17.585187911987305
2012-06-18,AMZN,10.86400032043457,11.187999725341797,10.83650016784668,11.133000373840332,67392000,11.133000373840332
2012-06-18,GOOG,13.917734969368716,14.204441633912918,13.834370657381031,14.12132453918457,100250360,14.12132453918457
2012-06-18,META,29.776437331153133,31.883451044587748,29.229807881387792,31.217554092407227,42978900,31.217554092407227
2012-06-18,NFLX,9.294285774230957,9.564286231994629,9.255714416503906,9.532856941223145,22997800,9.532856941223145
2012-06-19,AAPL,17.51373571013824,17.71186820078196,17.504730270835218,17.634117126464844,361404400,17.634117126464844
2012-06-19,AMZN,11.163000106811523,11.260000228881836,11.083000183105469,11.201499938964844,54332000,11.201499938964844
2012-06-19,GOOG,14.1891035043351,14.45354543832515,14.177476716578852,14.385518074035645,83359284,14.385518074035645
2012-06-19,META,31.346757014957813,31.982835162538155,30.51190349842741,31.714488983154297,30849000,31.714488983154297
2012-06-19,NFLX,9.557143211364746,10.068571090698242,9.507143020629883,9.975713729858398,27706700,9.975713729858398
2012-06-20,AAPL,17.65813104087462,17.68935267409803,17.43568211471075,17.583982467651367,358943200,17.583982467651367
2012-06-20,AMZN,11.225500106811523,11.237000465393066,11.041999816894531,11.151000022888184,48888000,11.151000022888184
2012-06-20,GOOG,14.342968687025941,14.347668655956337,14.187123324673278,14.286072731018066,94219840,14.286072731018066
2012-06-20,META,31.72443024064134,31.734369199375486,30.959147479074954,31.406391143798828,15553600,31.406391143798828
2012-06-20,NFLX,9.925713539123535,9.935713768005371,9.658571243286133,9.737142562866211,26638500,9.737142562866211
2012-06-21,AAPL,17.574978949762638,17.658434388896584,17.334817301936383,17.34172248840332,326351200,17.34172248840332
2012-06-21,AMZN,11.192000389099121,11.30150032043457,11.026000022888184,11.028499603271484,56860000,11.028499603271484
2012-06-21,GOOG,14.343709033322991,14.343709033322991,13.94519016030711,13.981801986694336,80753554,13.981801986694336
2012-06-21,META,31.475958048262193,32.300872564072,31.316938519599745,31.644916534423828,21875300,31.644916534423828
2012-06-21,NFLX,9.751428604125977,9.777142524719238,9.39285659790039,9.40571403503418,17690400,9.40571403503418
2012-06-22,AAPL,17.382854898623513,17.477417659028305,17.274181954530096,17.474716186523438,284471600,17.474716186523438
2012-06-22,AMZN,11.091500282287598,11.125499725341797,10.967499732971191,11.107999801635742,43750000,11.107999801635742
2012-06-22,GOOG,14.050820093055547,14.136906623840332,13.996892639501633,14.136906623840332,89450029,14.136906623840332
2012-06-22,META,32.21142925526601,33.24505826093217,31.86357516265012,32.84750747680664,74834000,32.84750747680664
2012-06-22,NFLX,9.462857246398926,9.752857208251953,9.385713577270508,9.694286346435547,18074700,9.694286346435547
2012-06-25,AAPL,17.33061315696508,17.405664364524945,17.122574198061894,17.13458251953125,304382400,17.13458251953125
2012-06-25,AMZN,11.015000343322754,11.079500198364258,10.899999618530273,11.003499984741211,47646000,11.003499984741211
2012-06-25,GOOG,14.034245600775893,14.053045475341861,13.78736653454769,13.87023639678955,63501129,13.87023639678955
2012-06-25,META,32.65866884421357,32.81768837965785,31.356693791227762,31.863571166992188,24352900,31.863571166992188
2012-06-25,NFLX,9.687143325805664,9.932856559753418,9.485713958740234,9.575714111328125,30746100,9.575714111328125
2012-06-26,AAPL,17.15139178702847,17.246255919078806,17.031311784285425,17.172407150268555,276536400,17.172407150268555
2012-06-26,AMZN,11.072500228881836,11.319499969482422,11.072500228881836,11.280500411987305,75082000,11.280500411987305
2012-06-26,GOOG,13.921197713148002,14.016188806090174,13.840058363135487,13.968693733215332,54210435,13.968693733215332
2012-06-26,META,32.48970990862576,33.23511472524023,32.30087538662708,32.89719772338867,24858700,32.89719772338867
2012-06-26,NFLX,9.601428985595703,9.672857284545898,9.477143287658691,9.54285717010498,15611400,9.54285717010498
2012-06-27,AAPL,17.261561109536753,17.31379649117247,17.169100267502635,17.246551513671875,202997200,17.246551513671875
2012-06-27,AMZN,11.250499725341797,11.375,11.164999961853027,11.281000137329102,55984000,11.281000137329102
2012-06-27,GOOG,14.04339791483814,14.198995098706305,14.00183984990793,14.082977294921875,67945726,14.082977294921875
2012-06-27,META,32.26111826996118,32.698424838095654,31.704549893145536,32.032527923583984,28568000,32.032527923583984
2012-06-27,NFLX,9.575714111328125,9.60714340209961,9.371429443359375,9.498571395874023,15383200,9.498571395874023
2012-06-28,AAPL,17.16160048152919,17.231546950193504,16.979678418959093,17.08294677734375,282836400,17.08294677734375
2012-06-28,AMZN,11.196000099182129,11.230999946594238,10.9375,11.065500259399414,59896000,11.065500259399414
2012-06-28,GOOG,13.998871570469316,14.007034474383472,13.783903418690564,13.959538459777832,77124000,13.959538459777832
2012-06-28,META,31.764182355628257,31.99277270639755,30.710677433926914,31.16786003112793,17713300,31.16786003112793
2012-06-28,NFLX,9.442856788635254,9.722857475280762,9.397143363952637,9.622857093811035,15090600,9.622857093811035
2012-06-29,AAPL,17.351622434292977,17.5317440032959,17.23904725528954,17.5317440032959,421500800,17.5317440032959
2012-06-29,AMZN,11.234999656677246,11.417499542236328,11.185500144958496,11.417499542236328,72288000,11.417499542236328
2012-06-29,GOOG,14.222992948591356,14.350884770932824,14.154718367810482,14.349400520324707,101157748,14.349400520324707
2012-06-29,META,31.724428041433136,31.793998852086812,30.571535447468847,30.909452438354492,19526900,30.909452438354492
2012-06-29,NFLX,9.757143020629883,9.822856903076172,9.54714298248291,9.784285545349121,19991300,9.784285545349121
2012-07-02,AAPL,17.55366716991575,17.8160418369635,17.51974405513522,17.78752326965332,400092000,17.78752326965332
2012-07-02,AMZN,11.46500015258789,11.467000007629395,11.317000389099121,11.465999603271484,46614000,11.465999603271484
2012-07-02,GOOG,14.392690054237304,14.42187968280665,14.261087140474622,14.359294891357422,66468209,14.359294891357422
2012-07-02,META,31.058534851914246,31.535593492280643,30.362822912966354,30.58147621154785,14122000,30.58147621154785
2012-07-02,NFLX,9.824286460876465,9.842857360839844,9.60714340209961,9.692856788635254,12992700,9.692856788635254
2012-07-03,AAPL,17.858365532181587,18.01206882905644,17.831948830162116,17.994356155395508,241712800,17.994356155395508
2012-07-03,AMZN,11.456999778747559,11.476499557495117,11.379500389099121,11.476499557495117,26634000,11.476499557495117
2012-07-03,GOOG,14.347915749456744,14.555709879865873,14.298193829484019,14.541361808776855,47758342,14.541361808776855
2012-07-03,META,30.720616460521782,31.24736987037704,30.611289816144055,31.008840560913086,8763600,31.008840560913086
2012-07-03,NFLX,9.784285545349121,10.397143363952637,9.672857284545898,10.291428565979004,25261600,10.291428565979004
2012-07-05,AAPL,18.02887728504907,18.44255507455007,18.001559560583193,18.310466766357422,484383200,18.310466766357422
2012-07-05,AMZN,11.430999755859375,11.524999618530273,11.326499938964844,11.352999687194824,53646000,11.352999687194824
2012-07-05,GOOG,14.564368199422034,14.84390079153351,14.558925631646296,14.741487503051758,94187720,14.741487503051758
2012-07-05,META,31.128104855790337,31.43620498270982,30.82994368724406,31.277185440063477,10032100,31.277185440063477
2012-07-05,NFLX,10.618571281433105,11.842857360839844,10.60857105255127,11.674285888671875,104498100,11.674285888671875
2012-07-06,AAPL,18.22491387051969,18.26544075618663,18.05950363837988,18.188589096069336,418930400,18.188589096069336
2012-07-06,AMZN,11.317500114440918,11.444999694824219,11.208999633789062,11.2524995803833,64064000,11.2524995803833
2012-07-06,GOOG,14.655648730751727,14.682117075640154,14.417427943601387,14.495597839355469,86796118,14.495597839355469
2012-07-06,META,31.24736892943853,31.704549618228615,31.068471478812015,31.53559112548828,10945600,31.53559112548828
2012-07-06,NFLX,11.962857246398926,12.199999809265137,11.460000038146973,11.69857120513916,85261400,11.69857120513916
2012-07-09,AAPL,18.17117397420313,18.429346438043943,18.135450425077178,18.429046630859375,379405600,18.429046630859375
2012-07-09,AMZN,11.25,11.300000190734863,11.172499656677246,11.2524995803833,38440000,11.2524995803833
2012-07-09,GOOG,14.470118669750704,14.560410735963865,14.378590517407755,14.496339797973633,68861145,14.496339797973633
2012-07-09,META,31.903325760560957,32.67854937530161,31.794001005982825,31.972896575927734,17785200,31.972896575927734
2012-07-09,NFLX,11.854286193847656,12.027142524719238,11.449999809265137,11.855713844299316,43262800,11.855713844299316
2012-07-10,AAPL,18.5515323447349,18.60857107488716,18.171477756130354,18.25853729248047,511957600,18.25853729248047
2012-07-10,AMZN,11.3125,11.357000350952148,10.913999557495117,10.975000381469727,59642000,10.975000381469727
2012-07-10,GOOG,14.599742875604997,14.655154583834841,14.31650011464701,14.389723777770996,77212330,14.389723777770996
2012-07-10,META,32.23130459160402,32.280997487807575,30.969085313143992,31.277185440063477,14269500,31.277185440063477
2012-07-10,NFLX,11.960000038146973,11.971428871154785,11.361429214477539,11.46142864227295,35242200,11.46142864227295
2012-07-11,AAPL,18.195792739892212,18.242023976082265,17.92861480090621,18.14505958557129,469322000,18.14505958557129
2012-07-11,AMZN,10.947500228881836,11.086999893188477,10.767000198364258,10.918499946594238,54694000,10.918499946594238
2012-07-11,GOOG,14.256140655226849,14.294483953153161,13.97512380776829,14.129733085632324,140496649,14.129733085632324
2012-07-11,META,31.28712414085338,31.366633911521955,30.362821872042126,30.780248641967773,13030300,30.780248641967773
2012-07-11,NFLX,11.442856788635254,12.124285697937012,11.411429405212402,11.662857055664062,43044400,11.662857055664062
2012-07-12,AAPL,18.01927867310205,18.11624308217619,17.792326162855407,17.97905158996582,428041600,17.97905158996582
2012-07-12,AMZN,10.830499649047852,10.864999771118164,10.630499839782715,10.767999649047852,52324000,10.767999649047852
2012-07-12,GOOG,14.029052180468785,14.148038496894332,13.9046223489939,14.11216926574707,92738308,14.11216926574707
2012-07-12,META,30.511904421618752,31.207614442669076,30.412516734136574,30.62122917175293,11300700,30.62122917175293
2012-07-12,NFLX,11.645713806152344,12.214285850524902,11.5,12.138570785522461,41447700,12.138570785522461
2012-07-13,AAPL,18.100628621453826,18.22791200721735,18.01206846145073,18.16126823425293,311427200,18.16126823425293
2012-07-13,AMZN,10.781499862670898,10.965499877929688,10.694000244140625,10.919500350952148,44438000,10.919500350952148
2012-07-13,GOOG,14.153479299244353,14.32664122541836,14.064425216795586,14.261581420898438,79336261,14.261581420898438
2012-07-13,META,30.849821219915533,30.879636199001485,30.372760702253345,30.531780242919922,8108300,30.531780242919922
2012-07-13,NFLX,12.25428581237793,12.378570556640625,11.988571166992188,12.128570556640625,39032000,12.128570556640625
2012-07-16,AAPL,18.165776893210108,18.360906542408763,18.162774010654594,18.219512939453125,301260400,18.219512939453125
2012-07-16,AMZN,10.829999923706055,10.915499687194824,10.722999572753906,10.80049991607666,40084000,10.80049991607666
2012-07-16,GOOG,14.257871264965978,14.327631038168779,14.144327522988318,14.222002983093262,58723287,14.222002983093262
2012-07-16,META,30.3131302690084,30.3131302690084,28.037159906105813,28.076915740966797,24672100,28.076915740966797
2012-07-16,NFLX,12.158571243286133,12.221428871154785,11.804286003112793,11.854286193847656,20946800,11.854286193847656
2012-07-17,AAPL,18.33599163122251,18.35730680799621,18.106637443291817,18.220415115356445,293624800,18.220415115356445
2012-07-17,AMZN,10.8725004196167,10.897000312805176,10.697999954223633,10.846500396728516,39740000,10.846500396728516
2012-07-17,GOOG,14.308832407100395,14.364244118284626,14.060716266641293,14.266779899597168,67455897,14.266779899597168
2012-07-17,META,28.30550618341543,28.41483283392566,26.983655001199867,27.917896270751953,30438600,27.917896270751953
2012-07-17,NFLX,11.89285659790039,11.927143096923828,11.524286270141602,11.682856559753418,27820800,11.682856559753418
2012-07-18,AAPL,18.20989959617152,18.26243479075776,18.118937779763904,18.199993133544922,252700000,18.199993133544922
2012-07-18,AMZN,10.807499885559082,10.933500289916992,10.785499572753906,10.873499870300293,41860000,10.873499870300293
2012-07-18,GOOG,14.27296253916258,14.438950448094618,14.251936759940284,14.366469383239746,62160121,14.366469383239746
2012-07-18,META,28.136546735160355,29.110543807111707,27.977527191915744,28.9316463470459,16841800,28.9316463470459
2012-07-18,NFLX,11.60714340209961,11.84428596496582,11.534285545349121,11.609999656677246,21576100,11.609999656677246
2012-07-19,AAPL,18.35069583870869,18.472877697451825,18.192189210272428,18.441957473754883,436861600,18.441957473754883
2012-07-19,AMZN,11.036499977111816,11.375,11.034500122070312,11.308500289916992,108988000,11.308500289916992
2012-07-19,GOOG,14.499555921611092,14.804815214232955,14.496092985966012,14.67073917388916,187688877,14.67073917388916
2012-07-19,META,29.229806837819492,29.31925556577485,28.454585160760526,28.82231903076172,13685100,28.82231903076172
2012-07-19,NFLX,11.708571434020996,12.118571281433105,11.645713806152344,11.874285697937012,29133300,11.874285697937012
2012-07-20,AAPL,18.40322614681411,18.44555506566678,18.123138951769747,18.141151428222656,397471200,18.141151428222656
2012-07-20,AMZN,11.267999649047852,11.469499588012695,11.26449966430664,11.41450023651123,83400000,11.41450023651123
2012-07-20,GOOG,15.059114143130326,15.162517246769228,14.79739350729682,15.110074043273926,259517101,15.110074043273926
2012-07-20,META,28.822319135634174,29.289438797807694,28.544033992575777,28.583789825439453,11869100,28.583789825439453
2012-07-20,NFLX,11.808570861816406,11.931428909301758,11.64285659790039,11.688570976257324,24369800,11.688570976257324
2012-07-23,AAPL,17.84395454819234,18.18918653079826,17.643120608363812,18.127044677734375,487975600,18.127044677734375
2012-07-23,AMZN,11.236000061035156,11.329000473022461,11.07699966430664,11.30049991607666,110302000,11.30049991607666
2012-07-23,GOOG,14.854289003060757,15.296345592740034,14.799125464600817,15.226091384887695,143002005,15.226091384887695
2012-07-23,META,27.94771143457126,28.822318898076595,27.83838479075968,28.573850631713867,12390700,28.573850631713867
2012-07-23,NFLX,11.532856941223145,11.602856636047363,11.214285850524902,11.420000076293945,30965200,11.420000076293945
2012-07-24,AAPL,18.233616877832112,18.302663920069914,17.96733837911731,18.039688110351562,565132400,18.039688110351562
2012-07-24,AMZN,11.31350040435791,11.330499649047852,11.06149959564209,11.152000427246094,100174000,11.152000427246094
2012-07-24,GOOG,15.213476301822709,15.285956414554056,14.949776032032293,15.029678344726562,80677269,15.029678344726562
2012-07-24,META,28.643422059293506,29.269563165570865,27.927834119210427,28.27569007873535,11539800,28.27569007873535
2012-07-24,NFLX,11.581428527832031,11.781429290771484,11.115714073181152,11.484286308288574,64700300,11.484286308288574
2012-07-25,AAPL,17.24534886419409,17.435675055226827,17.111458550028615,17.260658264160156,877312800,17.260658264160156
2012-07-25,AMZN,11.100000381469727,11.125,10.795499801635742,10.852499961853027,72934000,10.852499961853027
2012-07-25,GOOG,15.048229616272263,15.173400138542604,14.975254128619717,15.04006576538086,73193322,15.04006576538086
2012-07-25,META,28.21605432749871,29.30931502461363,27.907954223216386,29.160234451293945,17230200,29.160234451293945
2012-07-25,NFLX,9.172857284545898,9.54285717010498,8.45714282989502,8.611429214477539,173470500,8.611429214477539
2012-07-26,AAPL,17.404463722519093,17.42367703884984,17.122276155148107,17.257966995239258,406632800,17.257966995239258
